Concept MoodTag1 MoodTag2 Semantic1 Semantic2 Semantic3 Semantic4 Semantic5
adonis joyful interesting venus fortuna uma teaching belief
hamadryad joyful interesting nymph venus fortuna uma teaching
venus interesting joyful fortuna belief uma idea faculty
hygeia joyful interesting venus fortuna uma aglaia ariadne
ariadne joyful interesting venus fortuna uma aglaia hygeia
momus joyful interesting venus fortuna uma aglaia hygeia
tyche joyful interesting venus fortuna uma aglaia hygeia
fortuna interesting joyful venus belief uma idea faculty
balder joyful interesting venus fortuna uma teaching belief
forseti joyful interesting venus fortuna uma teaching belief
freya joyful interesting venus fortuna uma teaching belief
hoenir joyful interesting venus fortuna uma teaching belief
ull joyful interesting venus fortuna uma teaching belief
vali joyful interesting venus fortuna uma teaching belief
dracula interesting joyful hero creativity eden dream faculty
anomalist surprising admirable mentor sage thinker diviner hakham
naprapath surprising admirable electrotherapist sangoma cultural_attache appraiser racetrack_tout
preteen surprising admirable imp poster_child buster chebab child_prodigy
islamist surprising admirable begum abbe pius_ix swami theosophist
swami surprising admirable hindu islamist abbe pius_ix theosophist
londoner surprising admirable jacobean sojourner palatine antigonus lysimachus
minoan surprising admirable sojourner jacobean palatine antigonus lysimachus
sorbian surprising admirable cannon_fodder ally brick poet worthy
abbe surprising admirable abbot bacon islamist pius_ix swami
abbot surprising admirable abbe bacon islamist pius_ix swami
absconder surprising admirable pervert juda safebreaker snatcher moll
absolver surprising admirable god count duke cavalier superior
agent_provocateur surprising admirable poet sexton butler dante frederick_i
amigo surprising admirable friend buddy child laban superior
amoralist surprising admirable sheep socinian hussite satanist monophysite
amorist surprising admirable sheep socinian pushover amoralist goody-goody
financial_analyst surprising admirable cultural_attache appraiser racetrack_tout dialectician scrutinizer
appraiser surprising admirable taster racetrack_tout esthete high_priest backroom_boy
archbishop joyful interesting holy_order standing subordinateness repute esteem
assayer surprising admirable cultural_attache appraiser racetrack_tout dialectician scrutinizer
asserter surprising admirable poet sexton butler dante stevens
associate_professor surprising admirable full_professor catechist riding_master demonstrator worthy
cosmographer surprising admirable gram reiter lysenko smith toxicologist
attester surprising admirable spectator lisper conversationalist tub-thumper voicer
babu surprising admirable gentleman male_child man worthy dame
backroom_boy surprising admirable racetrack_tout appraiser esthete high_priest taster
novillero surprising admirable cannon_fodder ally brick poet worthy
basketweaver surprising admirable amati stradivari berg maestro handel
baroness surprising admirable count duke cavalier marchioness grand_duchess
batting_coach surprising admirable god count duke cavalier superior
battle-ax surprising admirable newlywed lover dame belle old_woman
bedfellow surprising admirable ally fellow player conservative cannon_fodder
begum surprising admirable dame belle old_woman donna female_child
bel_esprit surprising admirable mentor sage thinker diviner hakham
besieger surprising admirable possible aspirant probable claimant cannon_fodder
big_sister surprising admirable ma methuselah child newlywed cannon_fodder
bleeding_heart surprising admirable sympathizer enthusiast sports_fan cheerleader subscriber
brass_hat surprising admirable field-grade_officer captain cannon_fodder antigonus supply_officer
brigadier surprising admirable antigonus lysimachus holofernes field-grade_officer captain
broth_of_a_boy surprising admirable gentleman male_child man worthy dame
business_editor surprising admirable sports_editor cannon_fodder field-grade_officer captain presbyter
cabalist surprising admirable cultural_attache appraiser racetrack_tout dialectician scrutinizer
calligrapher surprising admirable cannon_fodder field-grade_officer captain presbyter antigonus
calvinist surprising admirable mentor sage thinker diviner esthetician
campfire_girl surprising admirable female_child eagle_scout dame belle old_woman
cannon_fodder surprising admirable field-grade_officer captain child laban superior
caricaturist surprising admirable wag entertainer magician punster pleaser
carpetbagger surprising admirable narcissist social_climber defamer tantalizer sneak
casanova surprising admirable pervert juda don_juan lothario gentleman
catechist surprising admirable riding_master demonstrator associate_professor full_professor worthy
catechumen surprising admirable overachiever cannon_fodder ally brick poet
chameleon surprising admirable cannon_fodder ally brick poet worthy
character_witness surprising admirable cannon_fodder ally brick poet worthy
chebab surprising admirable imp poster_child buster preteen child_prodigy
chess_master surprising admirable comer connors most_valuable_player football_hero grandmaster
chiropodist surprising admirable virchow charcot etiologist prosthodontist simpson
choirboy surprising admirable chorister magician entertainer wag caruso
chorister surprising admirable choirboy magician entertainer wag caruso
circus_acrobat surprising admirable acrobat comer zaharias thorpe connors
city_father surprising admirable cannon_fodder field-grade_officer captain presbyter high_commissioner
city_slicker surprising admirable slicker worthy dame colossus belle
claimant surprising admirable besieger possible aspirant probable cannon_fodder
clever_dick surprising admirable mentor sage thinker diviner hakham
codger surprising admirable old_woman oldster old-timer patriarch gentleman
cold_fish surprising admirable social_climber narcissist defamer tantalizer sneak
confessor joyful interesting holy_order standing subordinateness repute esteem
conformist surprising admirable worthy dame colossus belle sun
nonconformist surprising admirable cannon_fodder ally brick poet worthy
cover_girl surprising admirable cannon_fodder field-grade_officer captain hatchet_man famulus
cowboy surprising admirable venture_capitalist cannon_fodder ally brick poet
cubist surprising admirable old_master berg maestro handel laban
